TotalCharges,MonthlyCharges,SeniorCitizen,tenure,gender,Partner,Dependents,PhoneService,MultipleLines,InternetService,OnlineSecurity,OnlineBackup,DeviceProtection,TechSupport,StreamingTV,StreamingMovies,Contract,PaperlessBilling,PaymentMethod,Churn
2919.85,50.0,0,58,1,1,1,0,1,0,2,2,2,0,2,0,1,0,3,0
666.75,20.0,0,36,1,1,0,1,0,2,1,1,1,1,1,1,1,0,3,0
1607.2,94.4,0,17,0,1,1,1,2,1,2,0,2,0,2,0,0,0,2,1
5746.15,100.6,1,57,1,1,0,1,2,1,0,0,2,0,2,2,0,0,2,1
199.75,45.9,0,4,1,0,0,1,0,0,0,0,0,0,0,0,0,1,2,0
832.05,84.7,0,10,0,0,0,1,0,1,2,0,0,0,2,0,0,1,3,1
592.65,24.6,0,24,1,0,0,1,2,2,1,1,1,1,1,1,1,0,2,0
8349.45,115.15,0,72,1,1,0,1,2,1,2,2,2,2,2,2,2,0,0,0
3068.6,58.6,0,55,1,1,0,1,0,0,2,2,2,0,0,0,2,0,2,0
3470.8,103.8,0,34,1,0,1,1,2,1,2,2,0,0,2,2,1,1,2,0
4059.85,61.4,0,69,0,1,1,1,2,0,2,0,0,2,0,0,2,0,1,0
2651.1,80.6,0,33,1,0,0,1,0,1,0,2,0,2,0,0,2,0,0,0
5985.75,99.8,0,60,0,1,0,1,2,1,0,2,0,0,2,2,0,1,2,0
2654.05,55.3,0,47,1,0,1,1,0,0,2,2,0,0,0,0,0,1,2,0
6405.0,104.4,1,61,0,1,0,1,2,1,0,2,2,0,2,2,1,1,1,1
45.1,45.1,1,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,2,1
2570.2,83.55,0,30,1,1,1,1,2,1,0,2,0,2,0,0,0,1,0,0
108.95,35.2,0,3,0,0,0,0,1,0,0,0,0,0,2,0,0,0,1,1
313.4,19.75,0,16,1,1,1,1,0,2,1,1,1,1,1,1,0,0,2,0
400.0,20.05,0,20,1,1,1,1,0,2,1,1,1,1,1,1,2,0,3,0
1286.0,20.6,0,59,0,1,1,1,0,2,1,1,1,1,1,1,2,0,3,0
1008.7,19.65,0,54,1,0,0,1,0,2,1,1,1,1,1,1,2,0,1,0
60.0,60.0,0,1,0,0,1,1,0,0,2,2,0,2,0,0,0,1,2,1
3834.4,106.05,0,36,0,1,0,1,2,1,2,2,2,2,0,2,2,1,1,0
377.55,20.0,0,19,1,0,1,1,0,2,1,1,1,1,1,1,0,1,2,0
830.85,86.45,0,10,0,0,0,1,2,1,0,0,0,0,0,2,0,0,2,1
5522.7,76.9,0,71,1,0,1,1,0,0,2,2,2,2,2,0,2,1,1,0
3053.0,53.45,0,57,0,1,1,1,0,0,2,2,0,0,0,0,1,0,2,0
71.1,71.1,0,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,3,1
1321.3,80.75,0,16,1,1,0,1,0,1,2,2,0,0,0,0,0,0,0,0
2441.7,69.0,0,35,1,1,0,1,2,0,0,2,0,2,2,0,1,1,2,0
487.05,20.75,0,24,1,0,0,1,0,2,1,1,1,1,1,1,2,0,3,0
1600.95,24.8,0,65,1,0,0,1,2,2,1,1,1,1,1,1,1,0,1,0
503.6,85.15,1,6,1,0,0,1,0,1,2,0,0,0,2,0,0,1,0,1
599.25,19.7,0,30,0,1,1,1,0,2,1,1,1,1,1,1,2,0,3,0
1312.45,54.15,0,23,1,0,1,1,0,0,0,2,0,2,0,0,0,0,2,0
6058.95,86.4,0,72,0,1,0,1,2,0,2,2,0,2,2,2,2,1,0,0
1949.4,89.1,0,22,1,0,1,1,2,1,0,2,0,0,2,0,0,1,1,0
3914.05,113.2,0,35,0,0,0,1,2,1,2,2,2,2,2,2,2,1,3,0
669.0,94.25,0,7,1,0,0,1,0,1,0,2,0,0,2,2,0,1,2,1
706.85,54.45,0,13,1,1,0,0,1,0,2,0,0,2,2,2,0,1,2,1
4652.4,89.25,0,52,1,0,0,1,2,0,2,2,2,2,2,2,2,1,3,0
3775.85,81.4,0,45,1,1,0,1,2,1,0,2,0,0,0,0,0,0,0,0
159.45,80.75,0,2,0,0,0,1,0,1,0,0,0,0,0,2,0,0,2,1
781.4,85.3,0,9,0,0,0,1,0,1,0,0,2,0,0,2,0,1,1,0
18.85,18.85,0,1,1,0,0,1,0,2,1,1,1,1,1,1,0,1,3,1
1663.75,78.65,0,22,1,1,1,1,2,0,0,0,2,2,2,2,1,1,3,0
5251.75,85.55,1,61,1,1,0,1,2,1,0,2,0,2,0,0,1,1,0,0
3457.9,97.35,0,36,0,1,1,1,2,1,0,2,2,0,2,0,0,1,0,1
1137.05,80.45,0,14,0,1,1,1,2,0,0,2,0,2,2,2,0,0,1,0
2276.1,44.25,0,52,1,1,1,0,1,0,2,0,2,0,0,2,1,0,0,0
2656.3,68.15,0,38,0,0,0,1,2,0,0,2,0,2,0,2,0,0,1,0
4764.0,73.55,0,64,1,1,0,1,0,1,2,0,0,0,0,0,0,1,3,0
247.0,20.9,0,10,0,0,0,1,0,2,1,1,1,1,1,1,0,1,3,0
2210.2,89.25,0,24,1,1,0,1,0,1,2,0,0,2,0,2,0,1,2,0
3888.65,53.95,0,71,1,0,0,0,1,0,2,2,2,2,2,0,2,0,0,0
61.05,19.55,0,3,0,0,0,1,0,2,1,1,1,1,1,1,0,0,2,0
4804.75,64.75,0,72,0,1,0,1,2,0,2,2,0,2,0,0,2,0,0,0
830.25,19.65,0,40,0,0,0,1,0,2,1,1,1,1,1,1,2,0,1,0
2265.0,49.05,0,44,0,0,0,0,1,0,0,0,2,0,2,2,1,1,2,0
961.4,35.75,0,28,0,0,0,0,1,0,0,0,2,2,0,0,0,1,3,0
2007.85,43.95,0,46,0,1,0,0,1,0,0,0,0,0,2,2,0,1,2,0
2042.05,60.8,0,34,0,1,1,1,0,0,2,2,2,0,0,0,1,1,3,0
1387.45,19.6,0,71,1,1,1,1,0,2,1,1,1,1,1,1,2,1,0,0
412.5,80.0,0,5,0,0,0,1,0,1,0,0,0,0,0,2,0,1,2,1
4264.25,75.75,0,55,0,1,1,1,2,0,2,2,0,2,0,2,1,1,0,0
7382.85,105.75,1,71,1,0,0,1,2,1,0,2,0,2,2,2,1,0,0,0
228.0,74.1,0,3,0,1,0,1,2,1,0,0,0,0,0,0,0,1,1,1
70.3,70.3,0,1,0,0,0,1,0,1,0,0,0,0,0,0,0,1,2,1
1374.2,20.0,0,66,1,1,1,1,0,2,1,1,1,1,1,1,2,0,1,0
6557.75,109.15,0,59,0,1,0,1,2,1,2,2,2,0,2,2,1,1,1,0
4677.1,70.9,0,67,1,1,0,1,2,0,2,2,2,2,0,0,2,0,1,0
3649.6,69.15,0,51,0,1,0,1,0,1,0,0,0,0,0,0,0,0,3,0
2070.05,81.95,0,26,0,1,1,1,0,1,2,2,0,0,0,0,0,0,2,0
571.15,49.2,0,12,1,1,1,1,0,0,2,0,0,0,0,0,0,1,2,0
1424.4,65.35,0,21,1,0,0,1,0,0,2,0,2,0,2,0,0,0,0,0
19.55,19.55,0,1,1,0,1,1,0,2,1,1,1,1,1,1,0,0,3,0
180.3,19.25,0,11,0,1,1,1,0,2,1,1,1,1,1,1,0,1,3,1
4036.85,104.5,0,40,1,0,0,1,2,1,0,2,2,0,2,2,0,1,1,1
1073.3,50.6,0,22,0,0,0,0,1,0,0,0,2,0,2,2,0,1,2,0
239.55,50.85,0,4,0,1,1,1,2,0,0,0,0,0,0,0,0,0,3,1
6283.3,100.15,0,62,0,1,1,1,0,1,0,2,2,0,2,2,0,1,2,1
20.2,20.2,0,1,1,1,1,1,0,2,1,1,1,1,1,1,1,1,2,0
369.6,20.35,1,18,0,0,0,1,0,2,1,1,1,1,1,1,1,0,0,0
4217.8,79.75,0,52,1,0,0,1,2,0,2,0,0,2,2,2,2,1,1,0
3204.4,110.85,1,28,0,1,0,1,2,1,0,2,2,2,2,2,0,1,2,0
536.35,20.15,0,25,1,0,0,1,0,2,1,1,1,1,1,1,0,1,3,0
1250.1,20.0,0,62,1,0,1,1,0,2,1,1,1,1,1,1,2,0,0,0
7112.15,105.6,1,67,0,1,0,1,2,1,2,2,0,0,2,2,1,1,2,0
603.0,38.8,0,15,0,0,0,0,1,0,0,2,0,0,0,2,2,1,3,0
3673.15,55.15,0,65,0,1,0,1,0,0,2,0,2,0,0,0,0,1,3,0
7173.15,105.25,0,68,1,1,1,1,0,1,2,2,2,0,2,2,2,1,0,0
7318.2,108.4,1,69,1,1,0,1,2,1,0,2,2,2,2,2,2,1,0,1
2431.35,99.3,0,24,0,1,0,1,0,1,0,2,2,0,2,2,0,1,1,1
2007.25,105.0,1,19,0,0,0,1,0,1,2,2,0,2,2,2,0,1,3,0
1678.05,24.6,0,69,0,0,0,1,2,2,1,1,1,1,1,1,2,0,1,0
4464.8,63.7,0,72,1,0,0,0,1,0,2,2,2,2,2,2,2,1,0,0
240.45,89.45,0,3,0,0,0,1,0,1,0,0,0,0,2,2,0,1,2,1
2421.75,55.65,1,42,0,0,0,1,2,0,0,0,2,0,0,0,0,0,2,0
4576.3,71.5,0,63,1,0,0,1,2,0,2,2,2,2,0,0,1,0,2,0
4874.7,85.45,1,55,0,1,0,1,2,1,0,2,2,0,0,0,0,1,2,1
6743.55,97.65,0,69,1,0,0,1,2,1,0,2,2,2,2,0,2,1,1,0
43.8,43.8,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,2,0
181.65,86.25,0,2,0,0,0,1,0,1,2,2,0,2,0,0,0,1,2,1
1748.55,25.3,0,65,0,1,1,1,2,2,1,1,1,1,1,1,2,1,0,0
4084.35,72.6,1,56,0,1,1,1,0,0,2,0,0,2,2,2,2,1,1,0
3379.25,92.9,0,36,0,1,1,1,2,0,2,2,2,2,2,2,2,1,1,0
4156.8,94.5,1,43,0,1,0,1,2,1,2,2,0,0,2,0,0,1,2,0
4137.2,90.05,0,47,1,1,1,1,0,1,2,0,2,0,0,2,0,0,2,0
1183.05,111.4,1,11,1,0,0,1,2,1,0,2,2,2,2,2,0,1,2,0
653.25,69.5,0,9,1,0,0,1,0,0,2,0,2,2,2,0,0,1,3,0
2191.7,54.85,0,39,1,0,1,0,1,0,0,0,2,2,2,2,1,0,0,0
931.75,70.15,0,13,1,0,0,1,0,1,0,0,0,0,0,0,0,1,2,0
2342.2,55.55,1,43,0,1,0,0,1,0,0,2,2,0,2,2,0,0,1,1
720.45,75.3,1,10,1,1,0,1,0,1,2,0,0,0,0,0,0,0,2,0
6654.1,102.45,0,64,1,1,0,1,0,1,0,2,2,2,2,2,1,1,1,0
1288.3,89.0,1,15,0,0,0,1,2,1,0,2,0,0,2,0,0,0,1,0
7530.8,111.2,0,67,1,1,1,1,2,1,0,2,2,2,2,2,2,1,0,0
2354.8,62.3,0,38,1,0,0,1,0,0,0,0,2,2,0,2,1,1,3,1
4539.35,93.8,0,51,0,1,1,1,2,1,2,2,0,0,0,2,0,1,2,0
1083.0,19.4,0,55,0,1,1,1,0,2,1,1,1,1,1,1,2,0,1,0
1856.4,26.05,0,70,0,0,0,1,2,2,1,1,1,1,1,1,1,0,1,0
2188.5,63.7,0,36,1,1,1,1,0,0,2,0,2,0,0,2,1,1,1,0
7611.85,110.0,0,68,1,1,0,1,2,1,0,2,2,2,2,2,2,1,0,1
365.8,20.5,0,17,1,0,0,1,0,2,1,1,1,1,1,1,1,1,3,0
954.9,26.2,0,35,1,0,0,1,2,2,1,1,1,1,1,1,1,0,0,0
223.9,24.8,0,10,1,0,1,1,2,2,1,1,1,1,1,1,0,0,1,0
293.65,98.7,0,3,1,0,0,1,0,1,0,0,2,2,2,2,0,1,2,1
827.05,74.75,0,12,1,0,0,1,2,0,0,0,2,0,2,2,0,0,0,0
474.8,85.2,0,5,0,0,0,1,2,1,0,0,0,0,2,0,0,1,2,1
161.95,19.2,0,8,0,0,0,1,0,2,1,1,1,1,1,1,1,1,3,0
3846.75,65.1,0,62,0,0,0,1,0,0,2,0,0,2,0,2,2,1,3,0
5538.8,89.6,1,63,0,0,0,1,2,1,0,0,2,0,0,2,0,1,0,0
4042.3,85.5,1,47,1,0,0,1,0,1,2,0,0,0,0,2,0,0,3,1
8594.4,116.95,0,72,1,1,0,1,2,1,2,2,2,2,2,2,2,1,1,0
77.15,77.15,0,1,0,0,0,1,2,1,0,0,0,0,0,0,0,1,2,1
168.5,91.15,0,2,0,0,0,1,0,1,2,2,0,0,2,0,0,1,2,0
3880.05,55.65,0,72,0,1,1,0,1,0,2,2,2,2,0,2,2,0,1,0
69.4,69.4,0,1,1,0,0,1,0,1,0,0,0,0,0,0,0,0,3,1
7383.7,114.3,0,66,1,0,0,1,2,1,2,2,2,2,2,2,1,1,0,0
1759.55,26.1,0,67,0,0,0,1,2,2,1,1,1,1,1,1,2,1,3,0
369.25,59.1,0,7,0,0,0,1,0,0,2,0,0,0,0,2,1,1,2,0
5706.2,84.6,0,70,1,1,0,1,0,1,2,2,0,2,0,0,2,0,0,0
71.35,71.35,0,1,1,0,0,1,0,1,0,0,0,0,0,0,0,1,3,1
1810.85,81.85,0,23,0,1,1,1,2,1,2,0,0,0,0,0,1,0,1,0
7133.1,97.25,1,72,1,1,0,1,2,1,0,2,0,0,2,2,1,1,1,0
450.9,74.1,1,6,0,0,0,1,0,1,2,0,0,0,0,0,0,1,2,0
4134.85,104.7,0,39,0,1,0,1,0,1,2,0,2,2,2,2,1,1,1,1
967.85,19.4,0,46,0,1,1,1,0,2,1,1,1,1,1,1,2,0,3,0
3901.25,75.2,0,51,1,1,0,1,2,0,0,0,0,2,2,2,2,1,0,0
436.2,45.8,0,10,1,0,0,1,0,0,0,0,0,0,0,0,0,1,1,0
4541.2,100.7,1,46,1,1,1,1,2,1,2,2,2,0,2,0,0,1,2,1
810.45,19.85,0,41,0,0,0,1,0,2,1,1,1,1,1,1,2,1,3,0
80.05,80.05,0,1,0,1,1,1,0,1,0,0,0,0,2,0,0,1,3,1
79.2,79.2,1,1,0,0,0,1,0,1,0,0,0,0,2,0,0,1,2,1
5000.2,94.85,0,53,0,1,0,1,0,1,0,0,2,0,2,2,1,1,0,1
457.3,19.8,0,26,1,0,0,1,0,2,1,1,1,1,1,1,1,0,1,0
916.0,19.85,0,48,1,0,0,1,0,2,1,1,1,1,1,1,2,0,1,0
2198.3,91.1,0,23,0,1,1,1,2,0,2,2,2,2,2,2,2,1,1,0
1108.0,69.0,0,17,0,0,0,1,2,0,0,0,2,2,2,0,0,1,3,0
2497.35,70.15,1,38,1,0,0,1,0,0,0,2,2,2,2,0,1,1,1,1
6382.55,116.5,1,55,1,0,0,1,2,1,2,2,2,2,2,2,0,1,2,0
4577.9,66.9,0,69,0,0,0,1,2,0,2,2,0,2,0,0,2,1,3,0
1699.15,25.45,0,66,1,0,0,1,2,2,1,1,1,1,1,1,1,0,0,0
4804.65,67.8,0,72,1,1,0,1,2,0,2,2,2,2,0,0,2,1,0,0
2459.8,53.1,0,46,0,1,0,1,2,0,2,0,0,0,0,0,0,0,2,0
1190.5,47.85,0,26,0,1,0,0,1,0,2,2,2,0,2,0,1,0,0,0
93.45,19.6,0,4,0,1,0,1,0,2,1,1,1,1,1,1,0,0,3,0
2496.7,102.95,1,24,1,0,0,1,2,1,0,2,2,0,2,2,0,1,1,1
525.55,19.4,0,26,1,0,0,1,0,2,1,1,1,1,1,1,1,0,3,0
165.35,19.45,0,7,1,0,0,1,0,2,1,1,1,1,1,1,2,0,3,0
7578.05,105.0,1,72,0,1,0,1,2,1,0,2,2,0,2,2,1,0,1,0
4481.0,70.2,1,64,0,0,0,1,0,0,2,2,0,2,2,0,2,1,1,1
708.2,74.85,0,9,0,0,0,1,0,1,2,0,0,0,0,0,0,1,2,0
7714.65,113.65,1,70,0,1,0,1,2,1,2,2,2,2,2,2,2,1,2,0
528.35,55.2,0,10,0,1,1,1,0,0,0,0,2,2,0,0,0,0,1,1
2901.8,89.6,0,32,0,1,1,1,2,1,2,0,0,0,2,0,0,0,2,0
8075.35,109.75,1,72,0,1,0,1,2,1,2,0,2,2,2,2,2,1,3,0
29.85,29.85,0,1,0,1,0,0,1,0,0,2,0,0,0,0,0,1,2,0
7845.8,113.8,1,72,1,0,0,1,2,1,2,2,2,2,2,2,2,0,0,0
1183.05,24.0,0,48,0,0,0,1,2,2,1,1,1,1,1,1,2,0,1,0
99.6,19.55,0,5,0,0,0,1,0,2,1,1,1,1,1,1,1,0,2,0
330.05,78.45,0,4,1,0,0,1,2,1,0,2,0,0,0,0,0,0,2,1
4192.15,89.3,0,45,0,0,0,1,2,1,0,0,2,0,0,2,0,1,1,0
718.1,53.45,0,13,0,0,1,1,0,0,0,0,2,2,0,0,0,0,3,0
4630.2,99.65,0,46,0,1,1,1,2,1,2,0,2,2,0,2,2,0,3,0
1060.2,98.1,1,12,0,1,0,1,2,1,0,2,2,0,2,0,0,1,2,1
856.5,19.75,0,46,1,1,1,1,0,2,1,1,1,1,1,1,2,0,1,0
3694.7,109.9,1,33,1,1,0,1,2,1,2,0,2,2,2,2,0,1,0,0
6435.25,89.45,1,71,0,1,0,1,0,1,0,2,2,0,0,2,2,0,1,0
7475.85,107.9,1,70,0,1,1,1,2,1,0,2,2,2,2,2,1,1,2,0
662.65,84.5,0,8,1,0,0,1,2,1,0,0,0,0,0,2,0,0,0,1
1654.7,59.9,0,28,0,0,0,1,0,0,2,2,0,2,0,0,1,1,2,0
1007.8,19.1,0,51,1,0,0,1,0,2,1,1,1,1,1,1,1,0,2,0
6929.4,98.35,1,72,1,1,0,1,2,1,0,2,0,0,2,2,2,0,0,0
798.2,19.5,0,41,1,1,1,1,0,2,1,1,1,1,1,1,1,0,0,0
1978.65,39.4,0,48,0,1,1,0,1,0,2,2,0,2,0,0,2,0,3,0
70.4,70.4,0,1,1,0,0,1,0,1,0,0,0,0,0,0,0,0,2,1
2317.1,111.2,0,21,1,1,0,1,2,1,0,2,2,2,2,2,0,1,2,1
1704.95,98.6,0,17,0,1,1,1,0,1,0,0,2,2,2,2,1,0,0,1
8022.85,111.65,1,72,1,1,0,1,2,1,0,2,2,2,2,2,2,1,0,0
4720.0,64.45,0,72,1,1,1,1,2,0,2,2,2,0,0,0,2,0,1,0
5029.2,93.9,0,53,1,1,0,1,2,1,2,0,2,0,0,2,0,0,2,1
60.65,19.65,0,3,0,1,1,1,0,2,1,1,1,1,1,1,0,0,3,0
708.8,19.65,0,35,0,1,1,1,0,2,1,1,1,1,1,1,1,0,3,0
6579.05,93.9,0,70,0,1,1,1,2,1,2,2,2,2,0,0,2,0,0,1
5442.05,86.4,0,64,0,0,0,1,2,0,2,2,2,2,2,2,2,1,1,0
2375.2,54.05,0,44,1,1,1,0,1,0,2,2,2,2,0,2,2,1,1,0
123.8,70.15,0,2,0,0,0,1,0,1,0,0,0,0,0,0,0,1,2,0
4226.7,69.9,0,61,1,1,0,1,2,0,2,0,2,0,0,2,2,1,3,0
4504.55,95.05,1,47,0,0,0,1,2,1,0,2,0,2,2,0,0,1,2,1
3263.6,47.05,0,71,0,1,0,0,1,0,0,0,2,2,0,2,2,1,2,0
45.0,45.0,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,1,2,0
4859.25,74.25,0,66,0,1,1,1,2,1,0,0,0,0,0,0,1,1,0,0
154.8,70.4,0,2,0,1,0,1,0,1,0,0,0,0,0,0,0,1,1,0
5669.5,98.7,0,56,0,1,0,1,0,1,0,0,2,2,2,2,0,1,2,0
1536.75,48.8,0,30,0,0,0,1,0,0,2,0,0,0,0,0,0,1,3,0
3808.0,68.75,0,56,0,1,1,1,2,0,2,0,2,0,0,2,1,1,0,0
1052.4,89.75,0,12,0,0,0,1,2,1,0,2,0,0,2,0,0,1,0,1
1446.8,23.75,0,62,1,1,0,1,2,2,1,1,1,1,1,1,1,1,1,0
497.55,83.9,0,6,0,0,0,1,0,1,0,0,2,0,0,2,0,0,2,1
1496.45,19.4,0,72,0,1,0,1,0,2,1,1,1,1,1,1,2,0,0,0
2781.85,84.05,0,32,0,0,0,1,2,1,0,0,0,0,2,0,1,0,2,1
660.9,95.35,0,7,0,0,0,1,0,1,0,0,2,0,2,2,0,1,2,1
2848.45,83.15,0,35,1,0,0,1,2,1,0,0,0,0,2,0,0,0,2,0
1887.0,25.65,0,72,0,1,0,1,2,2,1,1,1,1,1,1,2,0,0,0
747.2,45.65,0,18,1,0,1,1,0,0,0,0,0,0,0,0,0,1,1,0
46.2,46.2,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,1
1147.0,45.8,0,26,0,0,1,0,1,0,2,0,0,2,0,2,0,0,3,0
6703.5,106.05,0,62,0,1,1,1,2,1,0,2,0,2,2,2,1,1,1,0
424.15,85.3,0,5,1,0,0,1,2,1,0,2,2,0,0,0,0,1,2,1
723.4,79.55,0,9,0,0,0,1,0,1,0,0,0,0,0,2,0,1,2,1
5623.7,99.45,0,59,0,0,0,1,2,1,2,2,2,0,0,2,0,1,0,0
4900.65,109.75,0,45,1,1,1,1,2,1,0,2,2,2,2,2,2,1,0,0
5084.65,85.55,0,59,1,1,0,1,2,1,0,0,0,0,0,2,1,0,2,1
255.6,49.25,0,6,0,0,0,0,1,0,0,0,0,2,2,2,1,1,3,0
1439.35,56.15,0,27,0,0,0,1,0,0,0,2,0,2,0,0,0,1,3,0
818.45,72.9,0,11,1,0,0,1,0,1,0,0,2,0,0,0,0,0,2,0
2995.45,91.15,0,31,0,1,1,1,2,1,0,2,0,0,0,2,0,1,2,1
237.25,50.35,1,5,1,0,0,1,0,0,0,0,2,0,0,0,0,0,2,1
5743.3,79.7,0,70,0,1,1,1,2,0,2,2,2,2,2,0,2,0,0,0
5329.0,73.45,1,72,1,1,0,1,2,0,0,0,2,0,2,2,2,1,1,0
4993.4,98.15,0,52,0,1,1,1,2,1,2,2,2,0,0,2,0,0,0,0
5212.65,75.5,1,70,0,0,0,1,2,0,0,2,2,2,2,0,2,1,0,0
7053.35,110.75,1,62,1,0,0,1,2,1,0,2,2,2,2,2,1,1,0,0
3941.7,87.25,0,45,0,0,0,1,2,1,0,0,2,2,0,0,0,1,2,1
990.9,99.85,0,10,1,1,0,1,0,1,0,2,0,2,2,2,0,1,2,1
220.45,44.8,0,5,0,1,1,1,0,0,0,0,0,0,0,0,0,0,3,0
4922.4,86.4,0,56,1,0,0,1,2,1,2,2,0,0,0,0,0,1,2,0
189.1,54.65,0,3,1,0,0,1,0,0,0,0,0,0,0,2,0,0,3,0
1994.3,65.25,0,31,0,0,0,1,2,0,2,0,2,2,0,0,0,0,1,1
41.2,20.3,0,2,0,0,0,1,0,2,1,1,1,1,1,1,0,0,3,0
29.7,29.7,0,1,1,0,0,0,1,0,2,0,0,0,0,0,0,0,3,1
6161.9,88.0,0,68,0,1,1,1,2,0,2,2,2,2,2,2,2,0,1,0
3145.9,98.85,0,32,1,1,0,1,2,1,0,2,0,0,2,2,0,1,1,0
4475.9,87.55,0,51,0,0,0,1,0,1,0,0,0,0,2,2,1,0,1,0
7689.8,110.2,0,70,0,1,1,1,2,1,0,2,2,2,2,2,2,1,2,0
3725.5,54.9,1,67,0,0,0,1,2,0,0,2,0,0,0,0,0,0,2,0
2180.55,79.5,0,27,1,0,1,1,2,1,0,0,0,2,0,0,0,1,2,1
617.15,49.85,0,12,0,1,0,0,1,0,0,0,2,0,2,2,0,1,0,0
256.75,85.7,0,3,1,0,0,1,0,1,0,0,2,0,0,2,0,0,1,0
4533.7,98.75,0,47,0,1,0,1,2,1,2,2,2,0,2,0,0,1,2,1
8129.3,109.7,0,72,0,1,1,1,2,1,2,2,2,0,2,2,2,0,1,0
55.25,19.6,0,3,0,1,0,1,0,2,1,1,1,1,1,1,0,1,3,0
667.7,46.35,0,14,1,1,0,0,1,0,0,0,0,0,2,2,0,0,2,1
38.8,19.65,0,2,1,0,0,1,0,2,1,1,1,1,1,1,0,1,3,0
3023.55,74.55,0,41,1,1,1,1,2,0,2,2,2,0,2,0,0,1,1,0
1132.75,99.95,0,12,1,0,0,1,2,1,0,0,0,2,2,2,0,1,3,1
454.15,88.9,0,5,0,1,0,1,0,1,2,0,2,0,0,2,0,1,3,1
246.25,19.45,0,12,0,0,0,1,0,2,1,1,1,1,1,1,0,0,3,0
870.25,93.0,0,9,0,0,1,1,0,1,2,0,2,2,0,2,0,0,0,0
4685.55,63.1,1,72,1,1,0,0,1,0,2,2,2,2,2,2,2,1,0,0
68.75,35.1,0,2,0,1,0,0,1,0,0,0,0,0,0,2,0,1,2,1
1502.65,58.6,0,25,0,1,1,0,1,0,2,2,2,0,2,2,0,1,1,1
1559.25,105.35,0,15,0,1,1,1,2,1,0,2,2,0,2,2,0,1,0,0
68.95,68.95,0,1,0,1,0,1,0,1,0,0,0,0,0,0,0,1,2,1
7110.75,101.35,0,68,1,0,0,1,2,1,2,2,2,0,2,0,1,0,0,0
19.2,19.2,0,1,1,0,0,1,0,2,1,1,1,1,1,1,0,0,3,0
6463.15,87.55,0,72,1,1,1,1,2,0,2,2,2,2,2,2,2,1,0,0
1022.5,35.75,0,26,1,0,0,0,1,0,0,0,2,2,0,0,0,0,2,0
813.3,19.8,0,37,0,0,0,1,0,2,1,1,1,1,1,1,2,0,3,0
1031.1,18.95,1,54,0,1,0,1,0,2,1,1,1,1,1,1,2,1,3,0
4211.55,100.0,0,43,1,0,0,1,2,1,0,0,0,2,2,2,1,1,2,1
1912.15,66.1,0,29,0,0,0,1,2,0,2,0,0,0,0,2,0,1,2,0
101.1,35.1,0,3,1,1,0,0,1,0,2,0,0,2,0,0,0,0,3,0
857.8,55.85,0,16,1,1,1,1,0,0,2,2,0,0,0,0,1,1,3,0
697.65,20.35,0,37,1,1,0,1,0,2,1,1,1,1,1,1,0,0,0,0
260.7,20.15,0,12,0,0,0,1,0,2,1,1,1,1,1,1,1,0,2,0
95.55,20.05,0,5,1,0,0,1,0,2,1,1,1,1,1,1,0,0,1,0
738.2,70.3,0,10,1,1,0,1,0,1,0,0,0,0,0,0,0,1,2,1
813.45,34.6,0,23,0,1,1,0,1,0,2,0,0,2,0,0,2,0,3,0
6994.6,99.0,0,71,1,1,0,1,2,1,2,2,2,0,2,0,2,1,2,0
3988.5,103.65,0,38,0,0,0,1,2,1,0,0,2,2,2,2,0,1,2,0
4370.75,91.05,1,48,1,1,0,1,2,1,0,0,2,0,0,2,0,1,1,0
2555.05,48.8,1,52,1,0,0,0,1,0,2,0,0,0,2,2,0,1,1,0
4828.05,82.5,0,58,1,1,1,1,2,1,0,0,0,0,2,0,2,0,0,0
4508.65,67.45,0,66,0,1,1,1,2,0,2,2,2,0,0,0,0,1,0,0
6033.1,84.45,0,72,1,1,0,1,0,0,2,2,2,2,2,2,2,0,3,0
44.9,44.9,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1
387.7,20.15,0,19,0,1,1,1,0,2,1,1,1,1,1,1,2,0,3,0
4016.2,101.1,1,41,0,0,0,1,0,1,0,0,2,2,2,2,1,1,0,0
2758.15,91.7,1,30,0,0,0,1,2,1,2,2,2,0,0,0,0,0,1,1
356.15,19.6,0,20,1,0,0,1,0,2,1,1,1,1,1,1,0,1,1,0
1916.0,54.95,0,35,0,1,1,1,0,0,2,0,0,2,0,0,1,1,0,0
5683.6,84.65,1,68,1,1,1,1,2,1,0,2,2,0,0,0,0,1,2,0
906.85,101.5,0,9,1,1,1,1,0,1,0,2,0,2,2,2,0,1,2,0
415.9,19.7,0,20,1,0,0,1,0,2,1,1,1,1,1,1,1,1,3,0
677.05,19.8,0,37,1,1,1,1,0,2,1,1,1,1,1,1,1,0,1,0
220.1,69.65,0,3,1,0,1,1,0,1,0,0,0,0,0,0,0,0,2,1
1633.0,89.6,0,18,1,0,0,1,2,1,0,0,2,0,2,0,1,1,1,0
